2018/1/20 6:00,0,0,0,0,0,0,0
2018/1/20 6:01,0,0,0,0,0,0,0
2018/1/20 6:02,0,0,0,0,0,0,0
2018/1/20 6:03,0,0,0,0,0,0,0
2018/1/20 6:04,0,0,0,0,0,0,0
2018/1/20 6:05,0,0,0,0,0,0,0
2018/1/20 6:06,0,0,0,0,0,0,0
2018/1/20 6:07,0,0,0,0,0,0,0
2018/1/20 6:08,0,0,0,0,0,0,0
2018/1/20 6:09,0,0,0,0,0,0,0
2018/1/20 6:10,0,0,0,0,0,0,0
2018/1/20 6:11,0,0,0,0,0,0,0
2018/1/20 6:12,0,0,0,0,0,0,0
2018/1/20 6:13,0,0,0,0,0,0,0
2018/1/20 6:14,0,0,0,0,0,0,0
2018/1/20 6:15,0,0,0,0,0,0,0
2018/1/20 6:16,0,0,0,0,0,0,0
2018/1/20 6:17,0,0,0,0,0,0,0
2018/1/20 6:18,0,0,0,0,0,0,0
2018/1/20 6:19,0,0,0,0,0,0,0
2018/1/20 6:20,0,0,0,0,0,0,0
2018/1/20 6:21,0,0,0,0,0,0,0
2018/1/20 6:22,0,0,0,0,0,0,0
2018/1/20 6:23,0,0,0,0,0,0,0
2018/1/20 6:24,0,0,0,0,0,0,0
2018/1/20 6:25,0,0,0,0,0,0,0
2018/1/20 6:26,0,0,0,0,0,0,0
2018/1/20 6:27,0,0,0,0,0,0,0
2018/1/20 6:28,0,0,0,0,0,0,0
2018/1/20 6:29,0,0,0,0,0,0,0
2018/1/20 6:30,0,0,0,0,0,0,0
2018/1/20 6:31,0,0,0,0,0,0,0
2018/1/20 6:32,0,0,0,0,0,0,0
2018/1/20 6:33,0,0,0,0,0,0,0
2018/1/20 6:34,0,0,0,0,0,0,0
2018/1/20 6:35,0,0,0,0,0,0,0
2018/1/20 6:36,0,0,0,0,0,0,0
2018/1/20 6:37,0,0,0,0,0,0,0
2018/1/20 6:38,0,0,0,0,0,0,0
2018/1/20 6:39,0,0,0,0,0,0,0
2018/1/20 6:40,0,0,0,0,0,0,0
2018/1/20 6:41,0,0,0,0,0,0,0
2018/1/20 6:42,0,0,0,0,0,0,0
2018/1/20 6:43,0,0,0,0,0,0,0
2018/1/20 6:44,0,0,0,0,0,0,0
2018/1/20 6:45,0,0,0,0,0,0,0
2018/1/20 6:46,0,0,0,0,0,0,0
2018/1/20 6:47,0,0,0,0,0,0,0
2018/1/20 6:48,0,0,0,0,0,0,0
2018/1/20 6:49,0,0,0,0,0,0,0
2018/1/20 6:50,0,0,0,0,0,0,0
2018/1/20 6:51,0,0,0,0,0,0,0
2018/1/20 6:52,0,0,0,0,0,0,0
2018/1/20 6:53,0,0,0,0,0,0,0
2018/1/20 6:54,0,0,0,0,0,0,0
2018/1/20 6:55,0,0,0,0,0,0,0
2018/1/20 6:56,0,0,0,0,0,0,0
2018/1/20 6:57,0,0,0,0,0,0,0
2018/1/20 6:58,0,0,0,0,0,0,0
2018/1/20 6:59,0,0,0,0,0,0,0
2018/1/20 7:00,0,0,0,0,0,0,0
2018/1/20 7:01,0,0,0,0,0,0,0
2018/1/20 7:02,0,0,0,0,0,0,0
2018/1/20 7:03,0,0,0,0,0,0,0
2018/1/20 7:04,0,0,0,0,0,0,0
2018/1/20 7:05,0,0,0,0,0,0,0
2018/1/20 7:06,0,0,0,0,0,0,0
2018/1/20 7:07,0,0,0,0,0,0,0
2018/1/20 7:08,0,0,0,0,0,0,0
2018/1/20 7:09,0,0,0,0,0,0,0
2018/1/20 7:10,0,0,0,0,0,0,0
2018/1/20 7:11,0,0,0,0,0,0,0
2018/1/20 7:12,0,0,0,0,0,0,0
2018/1/20 7:13,0,0,0,0,0,0,0
2018/1/20 7:14,0,0,0,0,0,0,0
2018/1/20 7:15,0,0,0,0,0,0,0
2018/1/20 7:16,0,0,0,0,0,0,0
2018/1/20 7:17,0,0,0,0,0,0,0
2018/1/20 7:18,0,0,0,0,0,0,0
2018/1/20 7:19,0,0,0,0,0,0,0
2018/1/20 7:20,0,0,0,0,0,0,0
2018/1/20 7:21,0,0,0,0,0,0,0
2018/1/20 7:22,0,0,0,0,0,0,0
2018/1/20 7:23,0,0,0,0,0,0,0
2018/1/20 7:24,0,0,0,0,0,0,0
2018/1/20 7:25,0,0,0,0,0,0,0
2018/1/20 7:26,0,0,0,0,0,0,0
2018/1/20 7:27,0,0,0,0,0,0,0
2018/1/20 7:28,0,0,0,0,0,0,0
2018/1/20 7:29,0,0,0,0,0,0,0
2018/1/20 7:30,0,0,0,0,0,0,0
2018/1/20 7:31,0,0,0,0,0,0,0
2018/1/20 7:32,0,0,0,0,0,0,0
2018/1/20 7:33,0,0,0,0,0,0,0
2018/1/20 7:34,0,0,0,0,0,0,0
2018/1/20 7:35,0,0,0,0,0,0,0
2018/1/20 7:36,0,0,0,0,0,0,-1.155024449
2018/1/20 7:37,0,0,0,0,0,0,-1.270745887
2018/1/20 7:38,0,0,0,0,0,0,-1.280225614
2018/1/20 7:39,0,0,0,0,0,0,-1.598577166
2018/1/20 7:40,0,0,0,0,0,0,-1.574637249
2018/1/20 7:41,0,0,0,0,0,0,-1.870158931
2018/1/20 7:42,0,0,0,0,0,0,-1.815536437
2018/1/20 7:43,0,0,0,0,0,0,-1.951769643
2018/1/20 7:44,0,0,0,0,0,0,-1.958243664
2018/1/20 7:45,0,0,0,0,0,0,-1.886830085
2018/1/20 7:46,0,0,0,0,0,0,-1.87734024
2018/1/20 7:47,0,0,0,0,0,0,-1.87734024
2018/1/20 7:48,0,0,0,0,0,0,-1.897864948
2018/1/20 7:49,0,0,0,0,0,0,-1.841421999
2018/1/20 7:50,0,0,0,0,0,0,-1.887602594
2018/1/20 7:51,0,0,0,0,0,0,-1.892733771
2018/1/20 7:52,0,0,0,0,0,0,-1.861946708
2018/1/20 7:53,0,0,0,0,0,0,-1.902996126
2018/1/20 7:54,0,0,0,0,0,0,-1.923520834
2018/1/20 7:55,0,0,0,0,0,0,-1.872209063
2018/1/20 7:56,0,0,0,0,0,0,-1.851684354
2018/1/20 7:57,0,0,0,0,0,0,-1.861946708
2018/1/20 7:58,0,0,0,0,0,0,-1.918389657
2018/1/20 7:59,0,0,0,0,0,0,-1.87734024
2018/1/20 8:00,0,0,0,0,0,0,-1.887602594
2018/1/20 8:01,0,0,0,0,0,0,-1.887602594
2018/1/20 8:02,0,0,0,0,0,0,-1.933783189
2018/1/20 8:03,0,0,0,0,0,0,-1.918389657
2018/1/20 8:04,0,0,0,0,0,0,-1.923520834
2018/1/20 8:05,0,0,0,0,0,0,-1.91325848
2018/1/20 8:06,0,0,0,0,0,0,-1.933783189
2018/1/20 8:07,0,0,0,0,0,0,-1.94917672
2018/1/20 8:08,0,0,0,0,0,0,-1.333435459
2018/1/20 8:09,0,0,0,0,0,0,0
2018/1/20 8:10,0,0,0,0,0,0,0
2018/1/20 8:11,0,0,0,0,0,0,0
2018/1/20 8:12,0,0,0,0,0,0,0
2018/1/20 8:13,0,0,0,0,0,0,0
2018/1/20 8:14,0,0,0,0,0,0,0
2018/1/20 8:15,0,0,0,0,0,0,0
2018/1/20 8:16,0,0,0,0,0,0,0
2018/1/20 8:17,0,0,0,0,0,0,0
2018/1/20 8:18,0,0,0,0,0,0,0
2018/1/20 8:19,0,0,0,0,0,0,0
2018/1/20 8:20,0,0,0,0,0,0,0
2018/1/20 8:21,0,0,0,0,0,0,0
2018/1/20 8:22,0,0,0,0,0,0,0
2018/1/20 8:23,0,0,0,0,0,0,0
2018/1/20 8:24,0,0,0,0,0,0,0
2018/1/20 8:25,0,0,0,0,0,0,0
2018/1/20 8:26,0,0,0,0,0,0,0
2018/1/20 8:27,0,0,0,0,0,0,0
2018/1/20 8:28,0,0,0,0,0,0,0
2018/1/20 8:29,0,0,0,0,0,0,0
2018/1/20 8:30,0,0,0,0,0,0,0
2018/1/20 8:31,0,0,0,0,0,0,0
2018/1/20 8:32,0,0,0,0,0,0,0
2018/1/20 8:33,0,0,0,0,0,0,0
2018/1/20 8:34,0,0,0,0,0,0,0
2018/1/20 8:35,0,0,0,0,0,0,0
2018/1/20 8:36,0,0,0,0,0,0,0
2018/1/20 8:37,0,0,0,0,0,0,0
2018/1/20 8:38,0,0,0,0,0,0,0
2018/1/20 8:39,0,0,0,0,0,0,0
2018/1/20 8:40,0,0,0,0,0,0,0
2018/1/20 8:41,0,0,0,0,0,0,0
2018/1/20 8:42,0,0,0,0,0,0,0
2018/1/20 8:43,0,0,0,0,0,0,0
2018/1/20 8:44,0,0,0,0,0,0,0
2018/1/20 8:45,0,0,0,0,0,0,0
2018/1/20 8:46,0,0,0,0,0,0,0
2018/1/20 8:47,0,0,0,0,0,0,0
2018/1/20 8:48,0,0,0,0,0,0,0
2018/1/20 8:49,0,0,0,0,0,0,0
2018/1/20 8:50,0,0,0,0,0,0,0
2018/1/20 8:51,0,0,0,0,0,0,0
2018/1/20 8:52,0,0,0,0,0,0,0
2018/1/20 8:53,0,0,0,0,0,0,0
2018/1/20 8:54,0,0,0,0,0,0,0
2018/1/20 8:55,0,0,0,0,0,0,0
2018/1/20 8:56,0,0,0,0,0,0,0
2018/1/20 8:57,0,0,0,0,0,0,0
2018/1/20 8:58,0,0,0,0,0,0,0
2018/1/20 8:59,0,0,0,0,0,0,0
2018/1/20 9:00,0,0,0,0,0,0,0
2018/1/20 9:01,0,0,0,0,0,0,0
2018/1/20 9:02,0,0,0,0,0,0,0
2018/1/20 9:03,0,0,0,0,0,0,0
2018/1/20 9:04,0,0,0,0,0,0,0
2018/1/20 9:05,0,0,0,0,0,0,-0.149518989
2018/1/20 9:06,0,0,0,0,0,0,0
2018/1/20 9:07,0,0,0,0,0,0,0
2018/1/20 9:08,0,0,0,0,0,0,0
2018/1/20 9:09,0,0,0,0,0,0,0
2018/1/20 9:10,0,0,0,0,0,0,0
2018/1/20 9:11,0,0,0,0,0,0,0
2018/1/20 9:12,0,0,0,0,0,0,0
2018/1/20 9:13,0,0,0,0,0,0,0
2018/1/20 17:14,0,0,0,0,0,0,-1.861946708
2018/1/20 17:15,0,0,0,0,0,0,-1.71314257
2018/1/20 17:16,0,0,0,0,0,0,-1.790110228
2018/1/20 17:17,0,0,0,0,0,0,-1.784979051
2018/1/20 17:18,0,0,0,0,0,0,-1.784979051
2018/1/20 17:19,0,0,0,0,0,0,-1.738798456
2018/1/20 17:20,0,0,0,0,0,0,-1.759323165
2018/1/20 17:21,0,0,0,0,0,0,-1.790110228
2018/1/20 17:22,0,0,0,0,0,0,-1.769585519
2018/1/20 17:23,0,0,0,0,0,0,-1.764454342
2018/1/20 17:24,0,0,0,0,0,0,-0.917810108
2018/1/20 17:25,0,0,0,0,0,0,0.785740714
2018/1/20 17:26,0,0,0,0,0,0,0
2018/1/20 17:27,0,0,0,0,0,0,0
2018/1/20 17:28,0,0,0,0,0,0,0
2018/1/20 17:29,0,0,0,0,0,0,0
