2018/3/11 17:18,1,2,1,0,2,7504.42,1.63349374
2018/3/11 17:19,1,2,1,0,2,7454.68,0.23852492
2018/3/11 17:20,1,2,1,0,2,7423.76,0.240172566
2018/3/11 17:21,1,2,1,0,2,7386.44,1.8321209
2018/3/11 17:22,1,2,1,0,2,7364.82,3.62573012
2018/3/22 14:18,1,2,1,0,2,8038.824819,-1.579731964
2018/3/22 14:19,1,2,1,0,2,8002.891826,-1.20515603
2018/3/22 14:20,1,2,1,0,2,7960.82,-1.123057195
2018/3/22 14:21,1,2,1,0,2,7909.12,-1.625912558
2018/3/22 14:22,1,2,1,0,2,7852.44,-2.046027201
2018/3/22 14:23,1,2,1,0,2,7791.85,-1.905761983
2018/3/22 14:24,1,2,1,0,2,7756.18,-0.308651488
2018/3/22 14:25,1,2,1,0,2,7762.4,0
2018/3/22 15:00,1,2,1,0,2,0,8.774090331
2018/4/2 16:02,1,2,1,0,2,7991.89,-0.94134701
2018/4/2 16:03,1,2,1,0,2,7988.94,-0.537307895
2018/4/2 16:04,1,2,1,0,2,7985.02,-2.043885766
2018/4/2 16:05,1,2,1,0,2,7989.76,-0.772144205
2018/4/2 16:06,1,2,1,0,2,7974.63,-0.779869083
2018/4/2 16:07,1,2,1,0,2,7955.59,-0.526493065
2018/4/2 16:08,1,2,1,0,2,7942.73,-0.728884884
2018/4/2 17:02,1,2,1,0,2,6811.79,-0.824594373
2018/4/2 17:03,1,2,1,0,2,6828.43,0.389091617
2018/4/2 17:04,1,2,1,0,2,6843.46,-0.561938719
2018/4/2 17:05,1,2,1,0,2,6872.31,0.049150514
2018/4/2 17:06,1,2,1,0,2,6877.22,-0.545552688
2018/4/3 15:19,1,2,1,0,2,7373.79,-2.506916435
2018/7/10 13:48,1,2,1,0,2,8123.21,-0.81129337
2018/7/10 14:01,1,2,1,0,2,7349.62,-2.034892118
2018/7/11 13:10,1,2,1,0,2,8129.48,-0.631579937
2018/7/11 13:16,1,2,1,0,2,8027.32,-1.039311732
2018/7/11 17:01,1,2,1,0,2,7728.32,-3.188988982
2018/7/11 17:02,1,2,1,0,2,7629.07,-2.486616629
2018/7/11 17:03,1,2,1,0,2,7598.5,-0.74124469
2018/7/11 17:04,1,2,1,0,2,7588.83,-0.45568253
2018/7/11 17:05,1,2,1,0,2,7616.1,0.442368826
2018/7/11 17:06,1,2,1,0,2,7687.46,0.128457626
2018/7/11 17:07,1,2,1,0,2,7714.38,0.182650791
2018/7/11 17:08,1,2,1,0,2,7685.31,0.398947392
2018/7/11 17:14,1,2,1,0,2,7450.716898,-0.789836548
2018/7/11 17:15,1,2,1,0,2,7422.481664,-0.526493065
2018/7/11 17:16,1,2,1,0,2,7437.63,-0.594471997
2018/7/11 17:17,1,2,1,0,2,7463.49,0.797551128
2018/7/27 17:47,1,2,1,0,2,7791.64,-2.024231325
2018/7/27 17:48,1,2,1,0,2,7772.41,-1.770134154
2018/7/27 17:49,1,2,1,0,2,7750.84,-2.238354687
2018/7/29 15:05,1,2,1,0,2,7133.132399,0.26066006
2018/7/29 15:06,1,2,1,0,2,7145.230883,-3.211446305
2018/7/29 15:08,1,2,1,0,2,7139.74,-2.506356639
2018/7/29 15:09,1,2,1,0,2,7080.22,-2.115355549
2018/7/29 15:10,1,2,1,0,2,7054.28,-1.093987264
2018/7/29 15:11,1,2,1,0,2,7054.12,-0.211318018
2018/7/29 15:12,1,2,1,0,2,7070.71,0.883233081
2018/11/1 12:17,1,2,1,0,2,7518.12,0.554837741
2018/11/1 12:45,1,2,1,0,2,7962.02,0
2018/11/1 12:48,1,2,1,0,2,7950.19,0
2018/11/1 12:56,1,2,1,0,2,7997.75,0
